subject_number,trial_number,f,psd_mean,fitted,detrended,Delta,Theta,Alpha,Beta,ADR
sub-11,13,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[32.0038906   9.34306582  3.75972168  2.57290215  1.40023687  0.68310287
  0.4725757   0.41386917  0.41919073  0.40555997  0.40766501  0.50452811
  0.48803828  0.36877658  0.313538    0.27308732  0.24310136  0.30091355
  0.31426093  0.31595364  0.29724624  0.29043144  0.29936877]","[48.15714839  3.59896991  1.51594705  0.98386824  0.75908199  0.63854256
  0.56434909  0.51441818  0.47865778  0.45184781  0.43103316  0.41442196
  0.40086734  0.38960251  0.38009604  0.37196835  0.36494131  0.35880658
  0.35340507  0.34861328  0.34433385  0.34048907  0.33701612]","[0.66457196 2.59603888 2.48011411 2.61508812 1.84464509 1.06978439
 0.83738188 0.80453839 0.8757629  0.8975588  0.94578573 1.2174261
 1.21745582 0.94654571 0.82489153 0.73416815 0.66613822 0.83865115
 0.88923718 0.90631556 0.86325011 0.85298316 0.88829215]",1.6303054208597465,2.480114106523529,1.4572147424490727,0.9519274286262694,0.8938292934587717
sub-11,14,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[1295.64243486  206.82696422   46.03393887   20.45468996   13.63571848
    9.57089325    7.84856643    8.59822636    8.09625769   12.59562538
   18.63266637   16.65748048   19.47448031   23.68966234   16.46108569
   25.19262748   38.52457127   26.56103652   36.55396024   42.13432994
   45.97026578   57.41936786   43.84346467]","[1503.02548126  114.42290756   48.49480208   31.57085163   24.40287306
   20.55310321   18.18099801   16.58337632   15.43848951   14.57975708
   13.91280737   13.3803819    12.94581401   12.5845783    12.27967098
   12.01894328   11.79349056   11.59664096   11.4232991    11.26950788
   11.1321483    11.00872932   10.89723783]","[0.86202293 1.80756606 0.94925511 0.64789795 0.55877513 0.46566658
 0.43169063 0.51848467 0.52442033 0.86391188 1.33924562 1.24491816
 1.50430713 1.88243593 1.34051521 2.09607674 3.26659618 2.29040777
 3.19994775 3.73879058 4.12950533 5.2158034  4.02335577]",1.3347944970369992,0.9492551137443747,0.5122208524292192,1.0722143949437533,0.38374510350938384
sub-11,15,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[85.0252067  27.61869245  6.15543526  2.82532067  1.96031293  1.10751659
  0.84745339  0.78329063  0.68277141  0.7193526   0.6689086   0.6329339
  0.52721737  0.60545916  0.57245712  0.58868089  0.55222049  0.55784356
  0.56955725  0.53085629  0.62226719  0.67569607  0.61422585]","[149.2128533    7.78707229   2.91002596   1.77892727   1.32408233
   1.0874756    0.9448249    0.85025694   0.7832981    0.73354808
   0.695203     0.66478444   0.6400876    0.61965043   0.60246679
   0.58782247   0.5751969    0.564202     0.55454274   0.54599087
   0.53836716   0.53152893   0.52536121]","[0.56982495 3.54673636 2.11525098 1.58821596 1.48050683 1.01842891
 0.89694227 0.92123991 0.87166228 0.9806482  0.96217738 0.95208892
 0.8236644  0.97709795 0.95018868 1.00146035 0.96005471 0.98873021
 1.02707548 0.97228053 1.15584166 1.27123103 1.16914959]",2.0582806571981394,2.115250979844625,1.2494678704246809,0.9261899996255971,0.6070444601687774
sub-11,16,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[45.75536255  9.42395588  2.98496923  1.82894533  1.12976096  0.59224592
  0.48106324  0.43384727  0.39635166  0.40426622  0.37241741  0.38917111
  0.37054545  0.29617898  0.29723386  0.26195498  0.24001969  0.24779291
  0.24977058  0.25686039  0.24074119  0.24826804  0.27639876]","[67.45817805  3.94498922  1.53126219  0.95400671  0.71821182  0.59436509
  0.51920581  0.46914191  0.43356533  0.40705659  0.38657771  0.37030124
  0.35706528  0.34609736  0.33686473  0.32898844  0.32219184  0.31626839
  0.31106083  0.30644738  0.30233229  0.29863928  0.2953068 ]","[0.67827747 2.38884198 1.94935214 1.91711999 1.57301916 0.99643455
 0.92653669 0.92476766 0.91416825 0.99314499 0.96337009 1.05095816
 1.03775268 0.85576781 0.88235375 0.79624374 0.74495892 0.78348933
 0.80296378 0.83818759 0.7962801  0.83133083 0.93597154]",1.5335597283051434,1.949352141063354,1.2847268550667619,0.9498688996131983,0.8377416486325014
sub-11,17,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[24.7762038   6.4180153   2.05874108  1.23451895  1.02609713  0.68374865
  0.42928833  0.3293318   0.2707518   0.30724024  0.38588526  0.3374804
  0.27538103  0.25154144  0.18583941  0.19903755  0.19277659  0.19937285
  0.20819829  0.18360623  0.20207152  0.20642651  0.18963605]","[37.0466858   2.65547018  1.10307604  0.71094739  0.54623141  0.45821518
  0.40417024  0.36786247  0.34189348  0.32244458  0.30735765  0.29532587
  0.28551375  0.27736325  0.27048793  0.26461197  0.2595334   0.255101
  0.25119937  0.24773895  0.24464919  0.24187376  0.23936719]","[0.66878327 2.41690355 1.8663637  1.73644207 1.87850262 1.49219991
 1.06214729 0.89525796 0.79191858 0.95284667 1.25549262 1.14273904
 0.96451059 0.90690256 0.68705251 0.75218649 0.74278143 0.78154478
 0.82881693 0.74112785 0.82596442 0.85344729 0.79223913]",1.5428434106945543,1.8663636991579948,1.6853512614385289,0.9620964247299193,1.0923670216667165
sub-11,18,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[10.79422023  3.42886093  1.72511427  1.19307178  0.99191894  0.63786256
  0.39105993  0.37955074  0.37004944  0.32891138  0.32344591  0.34591015
  0.32195648  0.24300762  0.19333651  0.1868257   0.1703846   0.15530423
  0.15032909  0.1709539   0.1866272   0.18671421  0.18213984]","[14.6730899   1.78883215  0.88699042  0.62458795  0.50605579  0.43981321
  0.39787509  0.36906733  0.34811124  0.33220641  0.31973538  0.30970123
  0.30145716  0.2945657   0.28872067  0.28370148  0.2793453   0.27552932
  0.27215924  0.26916142  0.26647757  0.26406093  0.26187358]","[0.73564739 1.91681535 1.94490744 1.9101742  1.96009798 1.45030334
 0.98287112 1.02840515 1.06302066 0.99008139 1.011605   1.11691563
 1.06800077 0.82496916 0.66963168 0.65852918 0.6099426  0.56365773
 0.55235711 0.63513525 0.70034863 0.70708759 0.69552584]",1.3262313689676835,1.944907440384789,1.705200658484575,0.9728333950216635,1.2857490015576052
sub-11,19,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[8.35716353 3.19459812 1.6385351  1.18065861 1.02886161 0.53539015
 0.34518895 0.32933921 0.29267184 0.29186467 0.35767104 0.37042333
 0.29745934 0.25746238 0.18691149 0.15721081 0.17447069 0.18272549
 0.18601546 0.15896269 0.15655333 0.18277137 0.20405607]","[11.52883137  1.56171119  0.80205817  0.57478899  0.47064124  0.41191823
  0.37451472  0.34870831  0.32987246  0.31553902  0.30427614  0.29519812
  0.28772859  0.28147675  0.27616847  0.27160592  0.26764277  0.26416855
  0.26109828  0.25836555  0.25591775  0.25371259  0.25171579]","[0.72489251 2.04557548 2.04291305 2.05407311 2.18608468 1.29974861
 0.92169661 0.94445471 0.88722727 0.92497174 1.17548174 1.2548296
 1.03381921 0.91468437 0.67680242 0.57881955 0.65187895 0.69170041
 0.71243465 0.61526271 0.61173302 0.72038744 0.81066058]",1.3852339974591386,2.0429130474598813,1.7429166451767928,0.9704408528378209,1.2582109942246094
sub-11,20,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[8.37956019 3.11083163 1.79618532 1.36935751 1.02883227 0.53290657
 0.36532144 0.30720165 0.31691434 0.30366423 0.27447581 0.28556263
 0.26791482 0.16713336 0.15425592 0.15154153 0.1397919  0.14789698
 0.17182831 0.16068293 0.1662501  0.17158226 0.14871066]","[12.01654097  1.48137513  0.73727059  0.52012513  0.42188724  0.36693469
  0.33212197  0.30819759  0.29078771  0.27757063  0.26720474  0.25886283
  0.25200803  0.24627715  0.24141591  0.2372411   0.23361744  0.2304429
  0.22763911  0.22514488  0.22291175  0.22090085  0.21908067]","[0.69733547 2.0999621  2.43626337 2.6327463  2.43864274 1.45231997
 1.09996168 0.99676852 1.08984777 1.09400705 1.0272116  1.10314266
 1.06312017 0.67863935 0.63896337 0.63876591 0.59837957 0.64179446
 0.75482772 0.7136868  0.7458113  0.77673878 0.67879407]",1.3986487847740454,2.4362633694123352,1.9454813543594414,0.9768513537593978,1.3909720406854948
sub-11,21,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[9.0835504  3.94626329 2.32722693 1.60456646 1.20862571 0.56106486
 0.45994778 0.42859268 0.33368627 0.3492242  0.36857611 0.29698933
 0.21722954 0.19220504 0.16051072 0.16603312 0.1529026  0.16056226
 0.15846267 0.16764392 0.1867404  0.17868541 0.15322789]","[13.93121359  1.6927939   0.83844735  0.59008103  0.47793976  0.41528621
  0.37562782  0.3483898   0.32857769  0.31354234  0.30175386  0.29226941
  0.28447733  0.27796396  0.27243979  0.26769627  0.26357945  0.25997324
  0.25678847  0.25395555  0.25141937  0.24913573  0.2470688 ]","[0.65202865 2.33121309 2.77563872 2.71923072 2.52882435 1.35103176
 1.22447739 1.23021019 1.01554754 1.11380237 1.22144624 1.01614921
 0.76360931 0.69147469 0.58916035 0.62022949 0.58010059 0.61761074
 0.61709417 0.66013096 0.74274467 0.71722111 0.62018309]",1.4916208713245083,2.775638721963912,1.9399280558397929,0.9850974776577492,1.300550356416777
sub-11,22,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[9.26007693 3.34590157 1.69064308 1.35042513 0.97588495 0.48227619
 0.38176313 0.3741874  0.28465071 0.29387484 0.2605894  0.23671449
 0.23273323 0.17433057 0.15443852 0.13019716 0.13247667 0.15011375
 0.15894648 0.14577777 0.1569887  0.1308008  0.13133097]","[13.60904224  1.54414638  0.7475532   0.52013841  0.41841285  0.36190596
  0.326279    0.30187987  0.28417135  0.27075544  0.26025126  0.25180976
  0.24488117  0.23909431  0.23418977  0.2299809   0.22633005  0.22313353
  0.22031177  0.21780271  0.21555724  0.213536    0.21170708]","[0.68043561 2.16682926 2.26156891 2.59628036 2.33234939 1.33260083
 1.17005119 1.23952421 1.00168688 1.0853885  1.00129926 0.94005289
 0.95039252 0.72912888 0.65945885 0.56612165 0.58532517 0.67275299
 0.7214616  0.66931109 0.72829239 0.6125468  0.62034285]",1.423632435345198,2.261568913738682,1.8324751123658962,0.9752203540027884,1.2871827494725234
sub-11,23,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[8.91974717 3.01354422 1.92303774 1.51521385 1.19613689 0.68458128
 0.41488298 0.33399666 0.33161415 0.31598938 0.2931215  0.29478958
 0.258616   0.19911544 0.16035924 0.136556   0.13540685 0.13473607
 0.14626096 0.17076529 0.16973308 0.14804955 0.13067691]","[12.40198311  1.55168498  0.77608215  0.54885771  0.4458523   0.38816095
  0.35158207  0.32642835  0.30811527  0.29420733  0.28329636  0.27451363
  0.2672951   0.26125905  0.25613818  0.25173982  0.24792169  0.24457643
  0.24162158  0.23899275  0.23663895  0.23451924  0.23260045]","[0.71921943 1.94211084 2.47787909 2.76066789 2.68280976 1.76365316
 1.18004592 1.0231852  1.07626654 1.0740364  1.03468148 1.07386139
 0.96752992 0.76213796 0.62606537 0.54244894 0.54616783 0.55089556
 0.6053307  0.71452078 0.71726602 0.63128958 0.56180849]",1.3306651310755098,2.477879086990954,2.223231459247536,0.9797566866717022,1.6707670527524907
sub-11,24,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[7.39231231 3.40226261 1.82351113 1.06036226 0.75630237 0.45380479
 0.37104022 0.31180225 0.28208651 0.2809908  0.31143978 0.29932096
 0.24323872 0.17940359 0.15985975 0.1419103  0.11118114 0.13438788
 0.16095778 0.16201382 0.15485248 0.15452608 0.14270171]","[11.14182772  1.43996064  0.72802901  0.5176637   0.42187825  0.36808383
  0.33391212  0.31038181  0.29323295  0.2801986   0.26996627  0.26172534
  0.25494905  0.24928061  0.24447     0.24033694  0.23674819  0.2336032
  0.23082469  0.2283523   0.2261382   0.22414402  0.2223386 ]","[0.66347394 2.36274695 2.50472318 2.04836124 1.79270294 1.23288434
 1.11119122 1.00457643 0.96198777 1.00282728 1.15362481 1.14364531
 0.95406796 0.71968532 0.65390333 0.59046395 0.46961771 0.57528272
 0.69731611 0.70949067 0.68476922 0.68940533 0.64182156]",1.5131104425268562,2.504723180368423,1.5127936401841553,0.9672788260193467,0.9997906284076846
sub-11,25,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[5.26239252 2.20372479 1.67410413 1.11086742 0.83102734 0.51578106
 0.37575406 0.34614714 0.31666253 0.28172569 0.27496784 0.2563232
 0.24681149 0.19402662 0.17187282 0.14628165 0.13026288 0.15881676
 0.1657641  0.15477637 0.14992162 0.14799001 0.14460136]","[7.18306785 1.18236746 0.64798751 0.47970442 0.40051425 0.35512464
 0.32588813 0.30555145 0.29061556 0.27919425 0.27018421 0.26289837
 0.25688709 0.25184409 0.24755363 0.24385949 0.24064576 0.23782468
 0.2353286  0.23310453 0.2311104  0.22931236 0.2276829 ]","[0.73261072 1.86382395 2.58354381 2.31573314 2.07490082 1.45239448
 1.15301547 1.13286043 1.08962691 1.00906694 1.01770504 0.97498969
 0.96077809 0.77042356 0.6942852  0.5998604  0.54130555 0.66778926
 0.7043942  0.66397839 0.64870132 0.6453643  0.63509981]",1.29821733484914,2.583543809353878,1.7636476510108539,0.9780834812125409,1.3585149448153067
sub-11,26,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[14.090799    4.66776877  2.45997229  1.93652796  1.01718884  0.58041412
  0.45675501  0.347046    0.27386038  0.27509184  0.33766849  0.33722519
  0.25825679  0.24520113  0.19792403  0.18970255  0.1753334   0.17458887
  0.16004791  0.16672745  0.14810562  0.1465784   0.16411967]","[20.79722453  2.02905711  0.93409397  0.63378027  0.50218948  0.43001823
  0.38490873  0.3542101   0.33203635  0.31530103  0.30223783  0.29176622
  0.28318952  0.27603901  0.26998811  0.26480248  0.2603097   0.25638015
  0.25291455  0.24983557  0.24708215  0.24460537  0.24236566]","[0.67753267 2.30046199 2.63353835 3.05551946 2.02550807 1.34974306
 1.18665794 0.97977443 0.82479036 0.87247364 1.11722775 1.15580613
 0.91195743 0.88828433 0.73308424 0.71639266 0.67355692 0.68097654
 0.63281419 0.66734871 0.59941855 0.59924442 0.67715729]",1.4889973292789636,2.633538345788826,1.687625565997,0.9633395831810786,1.1333973089221194
sub-11,27,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[15.84954067  5.13858241  3.28325088  2.07101723  1.25979209  0.90858896
  0.4971452   0.39894234  0.31939464  0.24891813  0.28628128  0.37359199
  0.35829849  0.27997043  0.2328455   0.1894051   0.18653564  0.18808432
  0.20529526  0.21906357  0.18070751  0.18224019  0.20159322]","[23.20881325  2.24405381  1.02997507  0.6977879   0.55240992  0.47273761
  0.42296549  0.38910653  0.36465707  0.34620835  0.33181033  0.32027046
  0.31081998  0.30294185  0.29627583  0.2905635   0.28561474  0.28128665
  0.27746977  0.27407888  0.27104665  0.2683192   0.2658529 ]","[0.68291043 2.28986595 3.18769937 2.96797527 2.2805385  1.92197308
 1.17538006 1.02527793 0.87587671 0.71898362 0.8627859  1.16648907
 1.15275244 0.92417219 0.78590786 0.65185443 0.6531023  0.66865712
 0.73988336 0.799272   0.66670261 0.67919175 0.75828861]",1.4863881886432269,3.187699373006407,2.1012557916467642,0.965291753646031,1.4136655603841872
sub-11,28,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[78.85614911 13.84732441  4.32508184  2.98508288  1.79090249  0.94227345
  0.689931    0.60500221  0.52766822  0.46382546  0.47287541  0.4530708
  0.3920205   0.36202482  0.35033545  0.28369612  0.25006975  0.23917756
  0.24376696  0.26107884  0.24353312  0.24968544  0.25918274]","[118.86375141   5.717517     2.07934623   1.25396808   0.92576825
   0.75621651   0.65447306   0.58725401   0.53978308   0.50458448
   0.47749973   0.45604303   0.4386422    0.42425663   0.41217131
   0.4018794    0.39301193   0.38529412   0.37851727   0.37252009
   0.36717597   0.36238425   0.35806383]","[0.66341629 2.42191224 2.08002005 2.38050947 1.9345041  1.2460366
 1.05417785 1.03022236 0.97755606 0.9192226  0.99031555 0.99348256
 0.8937136  0.85331564 0.84997533 0.70592353 0.63629049 0.62076618
 0.64400486 0.70084501 0.66325994 0.68900742 0.72384507]",1.5426642656368514,2.0800200467421535,1.590270353334121,0.9513312839702538,1.0308596554400749
sub-11,29,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[46.89327176 11.52262496  3.49928394  2.15675532  1.33724378  0.83315689
  0.59087054  0.44757532  0.36368354  0.35360166  0.38561217  0.39995037
  0.44785232  0.38184145  0.28640034  0.30502195  0.3200982   0.28091204
  0.25701337  0.2615308   0.29573365  0.31488744  0.31471084]","[73.20065275  4.23452787  1.63770249  1.01847416  0.76591226  0.63338099
  0.55300168  0.49948509  0.46146811  0.43314871  0.41127585  0.3938946
  0.37976239  0.36805333  0.3581979   0.34979112  0.34253738  0.33621599
  0.33065896  0.32573621  0.32134547  0.31740526  0.3138499 ]","[0.64061275 2.72111208 2.13670307 2.1176338  1.74594904 1.31541189
 1.06847873 0.89607343 0.78810113 0.81635164 0.93759984 1.01537408
 1.17929612 1.0374623  0.79955897 0.87201169 0.93449129 0.83551065
 0.77727629 0.8028914  0.9202982  0.99206748 1.00274317]",1.6808624180275196,2.136703069614048,1.530680466565733,0.9486995815357633,0.9106518476164015
sub-11,30,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[25.88033316  8.54318438  3.04164476  2.05493136  1.22601522  0.89410905
  0.59599378  0.40183438  0.43316817  0.39379671  0.32729451  0.35436542
  0.34582166  0.29953785  0.2530024   0.21681049  0.21534251  0.18052661
  0.16329028  0.18123558  0.18501644  0.18778405  0.2070405 ]","[41.35814575  3.13383196  1.32611317  0.86264683  0.66647597  0.5611584
  0.49628257  0.45259702  0.42129577  0.39782074  0.37959017  0.36503786
  0.35316098  0.34328884  0.33495649  0.32783176  0.32167118  0.31629238
  0.31155604  0.30735401  0.30360103  0.30022901  0.29718293]","[0.62576145 2.72611438 2.29365399 2.3821236  1.83954903 1.59332739
 1.2009162  0.88784142 1.02818067 0.98988481 0.86223124 0.97076347
 0.9792182  0.87255342 0.75532914 0.66134683 0.66944918 0.57075866
 0.52411205 0.58966396 0.60940648 0.62546935 0.69667697]",1.6759379138365016,2.293653990779926,1.7164382106212965,0.949657619385898,1.024165750085624
sub-11,31,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[15.10120139  5.34210658  2.63624298  1.6093115   1.00667975  0.56046352
  0.42813646  0.35781725  0.33045994  0.30958793  0.33566677  0.36766109
  0.3216998   0.2757615   0.1907827   0.19062098  0.18492177  0.16474899
  0.17310997  0.20174785  0.17938299  0.18598311  0.19925225]","[22.67440148  2.20022804  1.01106323  0.68538347  0.54278372  0.46461041
  0.41576468  0.38253096  0.35853025  0.34041852  0.32628249  0.31495191
  0.30567238  0.29793641  0.29139045  0.28578082  0.2809209   0.27667039
  0.27292185  0.26959161  0.26661356  0.2639348   0.26151249]","[0.66600221 2.42797859 2.60739676 2.3480454  1.85466092 1.20630857
 1.02975667 0.93539423 0.92170727 0.90943326 1.02876121 1.16735629
 1.05243333 0.92557167 0.65473216 0.66701811 0.65826989 0.59547026
 0.63428404 0.74834619 0.67282018 0.70465548 0.76192251]",1.5469903993312655,2.6073967574827437,1.5304847443478558,0.9583495664284527,0.9893304735500977
sub-11,32,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[28.78852434  8.93154278  3.66868272  2.16622902  1.47024839  0.86991392
  0.50066322  0.37128669  0.41702835  0.44629144  0.42158797  0.34589721
  0.36590782  0.28923546  0.27740972  0.27625673  0.23805917  0.26360238
  0.27237393  0.22697361  0.20515791  0.26005537  0.27434222]","[45.1286078   3.29652786  1.378029    0.89096195  0.68583499  0.57604971
  0.50856434  0.46319127  0.4307188   0.40638775  0.38750639  0.37244381
  0.36015678  0.34994818  0.34133508  0.3339727   0.32760847  0.32205326
  0.3171627   0.31282473  0.30895105  0.30547116  0.30232812]","[0.63792184 2.70937882 2.66226816 2.4313373  2.14373487 1.5101369
 0.98446387 0.80158396 0.96821486 1.09819118 1.08795101 0.9287232
 1.01596817 0.82650942 0.81271964 0.82718358 0.72665758 0.81850555
 0.85878299 0.72556158 0.66404664 0.85132544 0.90743203]",1.6736503289841407,2.6622681581934664,1.8269358828314146,0.9471472580775812,1.0915875623436313
sub-11,33,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[13.58035902  4.20164843  2.46480139  1.32161002  1.07000399  0.68210578
  0.52900938  0.42226542  0.31358011  0.32058286  0.36536267  0.39263311
  0.32426328  0.25576003  0.22667902  0.23904766  0.19712465  0.16628112
  0.19599733  0.19436563  0.21649602  0.24100594  0.19825856]","[18.94679358  2.09378379  1.00476355  0.69603309  0.55843097  0.48216525
  0.43415353  0.40130901  0.37749099  0.35945847  0.34534719  0.33401189
  0.32471158  0.31694627  0.31036671  0.30472173  0.2998262   0.29554068
  0.29175821  0.2883954   0.28538627  0.28267795  0.28022759]","[0.71676292 2.00672507 2.45311586 1.8987747  1.91608998 1.41467222
 1.21848456 1.05222011 0.83069563 0.8918495  1.05795756 1.17550638
 0.99861941 0.80695075 0.73035868 0.78447853 0.65746306 0.56263361
 0.67177999 0.67395538 0.75860699 0.85258132 0.70749122]",1.3617439941796432,2.453115857877572,1.6653810968125904,0.9736269541631933,1.222976641667414
sub-11,34,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[9.19966555 3.15725126 1.86933715 1.31611813 0.87100363 0.51413136
 0.38989908 0.29411862 0.29430546 0.35422009 0.34575466 0.35822748
 0.31432288 0.19795958 0.1610982  0.14752822 0.14324277 0.14492476
 0.14364034 0.15468384 0.14588735 0.13933168 0.15706492]","[12.65852017  1.6033295   0.80519808  0.57061437  0.46409479  0.40437349
  0.36648081  0.34041028  0.32142229  0.30699737  0.295678    0.28656467
  0.27907314  0.27280789  0.26749191  0.26292546  0.25896103  0.2554873
  0.25241874  0.24968856  0.24724385  0.24504217  0.24304906]","[0.7267568  1.9691843  2.32158669 2.30649314 1.8767796  1.27142697
 1.06390038 0.86401216 0.91563486 1.15382124 1.16936213 1.2500755
 1.12631004 0.7256373  0.60225449 0.56110281 0.55314412 0.56724839
 0.56905577 0.61950713 0.5900545  0.56860288 0.64622722]",1.3479705455240203,2.321586694791307,1.574103286299113,0.9856675663579156,1.1677579243300038
sub-11,35,"[ 1.953125  3.90625   5.859375  7.8125    9.765625 11.71875  13.671875
 15.625    17.578125 19.53125  21.484375 23.4375   25.390625 27.34375
 29.296875 31.25     33.203125 35.15625  37.109375 39.0625   41.015625
 42.96875  44.921875]","[20.59007271  5.06569544  1.98176879  1.37788411  0.96510887  0.54438788
  0.41377971  0.38550526  0.3437562   0.32659533  0.3250048   0.25782792
  0.22137939  0.19303671  0.17151443  0.14721935  0.14713521  0.17601377
  0.17907705  0.16819731  0.18903687  0.1579625   0.15597906]","[30.210701    2.32653418  0.98982629  0.64563008  0.49961862  0.42112258
  0.37272372  0.34011119  0.31673183  0.29919088  0.28556421  0.27468396
  0.26580202  0.25841788  0.25218442  0.24685362  0.24224362  0.23821817
  0.23467319  0.23152783  0.22871838  0.22619392  0.22391332]","[0.68154899 2.17735698 2.00213797 2.13416963 1.93169114 1.29270646
 1.11015126 1.13346833 1.08532256 1.09159521 1.13811461 0.93863477
 0.83287322 0.74699439 0.6801151  0.59638319 0.60738528 0.73887631
 0.7630912  0.72646689 0.82650496 0.69834991 0.69660465]",1.4294529831665101,2.0021379723048596,1.6121988025482124,0.9730299374917709,1.127843183045367
